44228711,MvpApp,2006,704044911
44286090,loaderviewlibrary,2021,883238325
45805974,web3j,2091,1038445400
48488789,AndroidHttpCapture,2051,778473083
49893080,BubbleSeekBar,2097,1054699225
50282141,wycheproof,2008,1054222247
50542033,BottomNavigationViewEx,2063,834729174
52299372,SopCastComponent,1971,618822363
52915919,MinimalistWeather,1945,1036159052
54343215,Android-SwitchIcon,2070,960303365
54739793,CameraFragment,2021,989831795
55600615,volley,1966,1051989074
56813907,ListenerMusicPlayer,2049,659256090
60551085,AppMethodOrder,1988,895333995
60734096,condom,2079,1011032103
60972227,Tangram-Android,2084,1047897216
61413023,cropiwa,1956,869245748
61437401,Tiny,2062,975716610
67530799,RxJava2Examples,1951,886311242
69188579,MVVMHabit,2063,1055741255
72016686,Android-Studio-Plugins,1976,1029954194
73212320,ksql,1988,1056579110
83990021,java-tron,2016,1056983018
91721880,incubator-dubbo-spring-boot-project,2104,1048335266
93502876,sofa-boot,1976,1056170588
6350,pmd,1884,1057091666
7148,curator,1925,359100412
14206,android-ocr,1887,1000366811
38717,jackson-databind,1857,1053147709
214648,android-flowlayout,1911,725963951
1952697,lwjgl3,1917,1041686379
1978717,fqrouter,1904,110255833
2255746,jmonkeyengine,1864,1043962349
2398573,WordPress-Android,1877,1056609594
2728465,rest.li,1861,938766375
3576481,ThinkAndroid,1901,743967198
4428700,Luyten,1882,1032631143
4596919,datetimepicker,1882,170944761
5997986,stream-lib,1880,884948861
6820392,red5-server,1859,1057288816
7309525,librec,1939,993167266
8413288,Shimmer-android,1872,530102448
10818187,phonegap-facebook-plugin,1906,355308682
10828524,android-demos,1882,1056372907
18315581,Android-Boilerplate,1858,389242625
27461939,TextSurface,1890,387659841
29078216,overscroll-decor,1877,728932335
31920303,RxAndroidBle,1935,1044693318
32692926,Rosie,1867,946934357
33862780,Horizon,1882,747516257
37373939,JAViewer,1901,1013211881
40388014,jjdxm_ijkplayer,1865,562966369
42791395,MaterialLogin,1875,1052474636
55790283,NavigationTabStrip,1931,1017295472
59140562,Phonograph,1929,1053802772
59189927,android-open-source-project-analysis,1890,946252336
59839509,CompressHelper,1858,886310665
60628602,ShadowImageView,1903,1018891215
60856114,PlayerBase,1870,1056970844
60937671,spring-cloud-rest-tcc,1886,779081797
61002698,beakerx,1908,1057288932
68103198,FabulousFilter,1924,959240175
71733841,MaterialStepperView,1928,970522009
73862506,TableView,1875,1041780688
82422175,rejoiner,1935,1046304363
83345053,okdownload,1877,1037213185
85576301,SearchBar-SearchView,1910,1055190240
93027511,sofa-rpc,1882,1056237825
